,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
899,0.001,0.001,0.001,0.001,0.001,,,,54.800588235294114,12.79605882352941,5.838476470588235,5.703129411764706,7.23135294117647,SSP1,Median,Africa_Southern,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Africa_Southernpoultry manure
899,0.001,0.001,0.001,0.001,0.001,,,,93.27458105684278,32.30301974347448,21.389184443122872,21.2656613677239,24.504904104541495,SSP1,Upper CI,Africa_Southern,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Africa_Southernpoultry manure
1148,0.001,0.001,0.001,0.001,0.001,,,,21.4334645775932,2.3297135296758746,0.42325112990356484,0.3840691098499933,0.11227809824553692,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Africa_Westernbeef manure
1148,0.001,0.001,0.001,0.001,0.001,,,,42.40158823529411,3.7832117647058823,2.5659,2.4910941176470582,2.663270588235294,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Africa_Westernbeef manure
1148,0.001,0.001,0.001,0.001,0.001,,,,87.3518190825375,14.21430446340371,12.637486573177664,12.475919573623397,14.179984086628409,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Africa_Westernbeef manure
1172,0.001,0.001,0.001,0.001,0.001,,,,65.09736011794001,41.52209105285796,36.69047726399111,36.29947179964128,36.964253939318695,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Africa_Westerndairy manure
1172,0.001,0.001,0.001,0.001,0.001,,,,87.68705882352941,46.37217647058823,40.26535294117647,39.72694117647059,40.594941176470584,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Africa_Westerndairy manure
1172,0.001,0.001,0.001,0.001,0.001,,,,129.49671831343255,62.113050815654134,54.399377077745584,53.835278900638826,55.84719143883254,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Africa_Westerndairy manure
1228,0.001,0.001,0.001,0.001,0.001,,,,28.077091143303832,4.094041238096642,1.574455489662979,1.4967900396643294,1.3503597430457255,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Africa_Westerngoat manure
1228,0.001,0.001,0.001,0.001,0.001,,,,51.42470588235294,5.557870588235295,3.887847058823529,3.789347058823529,4.048364705882353,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Africa_Westerngoat manure
1228,0.001,0.001,0.001,0.001,0.001,,,,98.52509186323209,18.540751149446606,15.748724790449062,15.541572481344076,17.463848772360436,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Africa_Westerngoat manure
1255,0.001,0.001,0.001,0.001,0.001,,,,67.10592610777063,42.66502649658431,37.22243162764961,36.854569863386594,37.63414469917158,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Africa_Westernpork manure
1255,0.001,0.001,0.001,0.001,0.001,,,,92.42647058823529,47.471294117647055,40.87517647058824,40.345588235294116,41.36747058823529,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Africa_Westernpork manure
1255,0.001,0.001,0.001,0.001,0.001,,,,113.5695297745823,63.53635066604544,55.62827425470333,55.11186711140332,57.41114941847547,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Africa_Westernpork manure
1256,0.001,0.001,0.001,0.001,0.001,,,,31.509997406113676,7.277646826666854,2.8993788018862716,2.8173815578785986,2.778545110661474,SSP1,Lower CI,Africa_Western,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Africa_Westernpoultry manure
1256,0.001,0.001,0.001,0.001,0.001,,,,54.99211764705882,9.848647058823529,5.079311764705881,4.919429411764706,5.1654,SSP1,Median,Africa_Western,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Africa_Westernpoultry manure
1256,0.001,0.001,0.001,0.001,0.001,,,,100.10649148277523,22.3335303359629,17.669307752735577,17.39240331607098,19.21769040754581,SSP1,Upper CI,Africa_Western,missing,missing,missing,missing,missing,missing,poultry manure,missing,missing,missing,$/ton manure,Africa_Westernpoultry manure
1525,0.001,0.001,0.001,0.001,0.001,,,,-2.5177409795839516,-0.28399031122285123,0.31727305491383984,0.0866545515125301,0.06652984345445567,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Argentinabeef manure
1525,0.001,0.001,0.001,0.001,0.001,,,,11.594176470588234,2.055276470588235,1.4279470588235292,1.2397529411764705,1.160341176470588,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Argentinabeef manure
1525,0.001,0.001,0.001,0.001,0.001,,,,59.579029868472844,14.050615363125965,6.0962369730973665,5.220844215994472,4.922399288198204,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,beef manure,missing,missing,missing,$/ton manure,Argentinabeef manure
1549,0.001,0.001,0.001,0.001,0.001,,,,36.0189028455395,27.44062972477463,23.057253996744095,21.328310448001872,20.616179241686474,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Argentinadairy manure
1549,0.001,0.001,0.001,0.001,0.001,,,,53.53958823529412,31.623823529411766,26.558,24.686411764705884,23.850999999999996,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Argentinadairy manure
1549,0.001,0.001,0.001,0.001,0.001,,,,97.42639127210755,50.28408377003506,37.49426196964246,35.02830187692809,33.966461094447986,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,dairy manure,missing,missing,missing,$/ton manure,Argentinadairy manure
1605,0.001,0.001,0.001,0.001,0.001,,,,45.16854566639182,35.3539190196349,30.01793271847851,27.961795923844818,27.054767091503205,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Argentinagoat manure
1605,0.001,0.001,0.001,0.001,0.001,,,,64.98705882352941,40.00870588235294,34.126999999999995,31.88764705882353,30.83217647058823,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Argentinagoat manure
1605,0.001,0.001,0.001,0.001,0.001,,,,114.62724518328136,60.69339585925783,46.037546833342205,43.10794077083304,41.78847716619987,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,goat manure,missing,missing,missing,$/ton manure,Argentinagoat manure
1632,0.001,0.001,0.001,0.001,0.001,,,,45.90995483372654,36.561302408466325,31.147672966579947,29.143884061642602,28.270389653434943,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,pork manure,missing,missing,missing,$/ton manure,Argentinapork manure
