,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
442,6.41768,9.30447,10.8411,10.8863,11.4169,,,,-0.515350355510313,-0.5544189489901827,-0.545808049335041,-0.5481879951675601,-0.5628205895540095,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyArgentina
443,6.41768,9.30447,10.8411,10.8863,11.4169,,,,-0.4635264954193135,-0.4508958809079817,-0.522869106164718,-0.5351591350542365,-0.5532543241247563,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,Dairy,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",DairyArgentina
462,0.160788,0.192951,0.313099,0.507992,0.544915,,,,-0.05964962285977445,-0.07331775239518143,-0.011667645568033791,-0.003085212526877972,-0.011034608108736917,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkArgentina
463,0.160788,0.192951,0.313099,0.507992,0.544915,,,,-0.04678351166181072,0.026552298854760636,-0.0008848251165368523,0.015416756781267601,0.0011771524711164307,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkArgentina
464,0.160788,0.192951,0.313099,0.507992,0.544915,,,,0.09554576644395577,0.10950469240742447,0.05418138569071486,0.05546722695106325,0.04491978281297113,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,Pork,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PorkArgentina
483,0.68136,1.42853,2.23105,2.80021,3.00487,,,,0.1628128635853458,-0.42997482323719893,-0.14187290383266646,-0.15977112548228464,-0.17387382040756613,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryArgentina
484,0.68136,1.42853,2.23105,2.80021,3.00487,,,,0.5197137953647334,0.033229467641321425,0.02129121747251878,0.006178427451057531,-0.037197867397747414,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryArgentina
485,0.68136,1.42853,2.23105,2.80021,3.00487,,,,0.9995836888914387,0.30260053791969044,0.2114319145023638,0.1693649569280309,0.13321031319014873,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,Poultry,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",PoultryArgentina
504,0.0872578,0.0589352,0.0719592,0.0715593,0.0763461,,,,0.18056658562096287,0.294529749181875,0.36052111191847364,0.37315151517236644,0.37171845110567925,SSP1,Lower CI,Argentina,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatArgentina
505,0.0872578,0.0589352,0.0719592,0.0715593,0.0763461,,,,0.20202667680485167,0.34126805054151427,0.4173526780488202,0.43643225191553287,0.4370691188540868,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatArgentina
506,0.0872578,0.0589352,0.0719592,0.0715593,0.0763461,,,,0.30745579400328893,0.4238419857936977,0.4852207743268145,0.5110414822191665,0.5132267350111028,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,Sheep & Goat,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",Sheep & GoatArgentina
525,2.1975,2.76711,2.9188,3.25406,3.64431,,,,0.5776150792618303,-0.17183545494525404,0.18259743472022827,0.10387684830369628,-0.23398172898098468,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAustralia_NZ
526,2.1975,2.76711,2.9188,3.25406,3.64431,,,,0.6652729119806879,0.4289720726432733,0.39297051466933847,0.24013627012072936,-0.10621587989202738,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,Beef,missing,missing,missing,"median change in
 herd size compared
 to reference scenario (%)",BeefAustralia_NZ
