,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
400,8.17823,8.86324,8.73535,8.63566,9.33173,,,,-14.439186567414543,-16.067605859953108,-17.462875123784045,-18.736428121945067,-19.797266790944647,SSP1,Median,Argentina,missing,missing,missing,missing,missing,missing,Scavenging,missing,missing,missing,median change in feed supply compared to reference scenario (%),ScavengingArgentina
401,8.17823,8.86324,8.73535,8.63566,9.33173,,,,-11.365358006685728,-14.821018521832562,-17.012373735869453,-18.390827430675152,-19.43722395624684,SSP1,Upper CI,Argentina,missing,missing,missing,missing,missing,missing,Scavenging,missing,missing,missing,median change in feed supply compared to reference scenario (%),ScavengingArgentina
420,6.14569,13.5494,16.8845,21.7672,25.3367,,,,0.7522557756911014,0.9130077627241389,1.1738467962757395,1.126169273184871,0.9079309485363394,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Feed Crops,missing,missing,missing,median change in feed supply compared to reference scenario (%),Feed CropsAustralia_NZ
421,6.14569,13.5494,16.8845,21.7672,25.3367,,,,1.0502582885205372,1.389373176074335,1.335842783395837,1.1950565577017298,0.9894771745047155,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,Feed Crops,missing,missing,missing,median change in feed supply compared to reference scenario (%),Feed CropsAustralia_NZ
422,6.14569,13.5494,16.8845,21.7672,25.3367,,,,2.035711359960211,1.4602514992089084,1.7304393275010763,1.3089989111314513,1.0488582089050609,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Feed Crops,missing,missing,missing,median change in feed supply compared to reference scenario (%),Feed CropsAustralia_NZ
441,12.8989,1.98594,2.34759,2.6939,3.0024,,,,-0.22715203922695348,-1.0325948297483296,-0.5371117196183437,-0.5585668664803667,-0.7787178933927938,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Fodder - Herb,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - HerbAustralia_NZ
442,12.8989,1.98594,2.34759,2.6939,3.0024,,,,-0.18001175648821519,-0.43792237370067666,-0.36850076052831443,-0.46274322562440773,-0.6872835482152014,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,Fodder - Herb,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - HerbAustralia_NZ
443,12.8989,1.98594,2.34759,2.6939,3.0024,,,,0.2847877577411664,0.1810742187433837,-0.204923391792678,-0.3150078456699812,-0.5698784162036494,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Fodder - Herb,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - HerbAustralia_NZ
462,124.206,157.344,159.157,156.843,170.019,,,,-0.21267063928657523,-0.9930694170476944,-0.5640533659552023,-0.5846163158687668,-0.7577709901778572,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Fodder - Grass,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - GrassAustralia_NZ
463,124.206,157.344,159.157,156.843,170.019,,,,-0.16411868259242557,-0.41050742032110316,-0.4468148551533653,-0.5031507984450444,-0.6734585605997379,SSP1,Median,Australia_NZ,missing,missing,missing,missing,missing,missing,Fodder - Grass,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - GrassAustralia_NZ
464,124.206,157.344,159.157,156.843,170.019,,,,0.16116942306564094,0.034901419036289516,-0.308858139647642,-0.39344556445580603,-0.5918595203804425,SSP1,Upper CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Fodder - Grass,missing,missing,missing,median change in feed supply compared to reference scenario (%),Fodder - GrassAustralia_NZ
483,3.81979,3.6789,3.40634,3.3905,3.59263,,,,-2.6336149473211097,-3.4979705186799332,-3.5344243618959585,-3.7521365051191338,-3.8882775546196693,SSP1,Lower CI,Australia_NZ,missing,missing,missing,missing,missing,missing,Scavenging,missing,missing,missing,median change in feed supply compared to reference scenario (%),ScavengingAustralia_NZ
