sample_id,dataset_scope,data_tier,recommended_split,source_repo,source_file,source_dataset_kind,reference_label,pathway,feedstock_name,feedstock_group,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,process_temperature_c,residence_time_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Wet-Waste-Biomass-Opt::htc::0345,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,230,30,56.78,19.59,66.19,66.71
Wet-Waste-Biomass-Opt::htc::0346,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,240,30,53.04,20.5,64.7,65.33
Wet-Waste-Biomass-Opt::htc::0347,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,250,30,44.61,22.95,60.92,61.17
Wet-Waste-Biomass-Opt::htc::0348,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,180,30,89.95,18.53,99.18,99.52
Wet-Waste-Biomass-Opt::htc::0349,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,190,30,82.03,19.11,93.28,93.47
Wet-Waste-Biomass-Opt::htc::0350,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,200,30,74.12,19.47,85.88,85.86
Wet-Waste-Biomass-Opt::htc::0351,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,210,30,71.07,19.46,82.3,82.66
Wet-Waste-Biomass-Opt::htc::0352,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,220,30,63.56,19.66,74.36,74.53
Wet-Waste-Biomass-Opt::htc::0353,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,230,30,63.77,19.92,75.59,75.98
Wet-Waste-Biomass-Opt::htc::0354,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,240,30,54.84,21.06,68.73,68.84
Wet-Waste-Biomass-Opt::htc::0355,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,250,30,47.84,22.51,64.08,63.9
Wet-Waste-Biomass-Opt::htc::0356,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,180,30,80.73,18.86,95.71,96.54
Wet-Waste-Biomass-Opt::htc::0357,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,200,30,73.13,19.6,90.1,90.71
Wet-Waste-Biomass-Opt::htc::0358,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,220,30,60.5,20.43,77.7,78.73
Wet-Waste-Biomass-Opt::htc::0359,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,180,60,79.28,19.16,95.49,95.8
Wet-Waste-Biomass-Opt::htc::0360,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,200,60,66.41,19.59,81.78,84.03
Wet-Waste-Biomass-Opt::htc::0361,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Novianti et al., 2014)",htc,Lignin/cellulose,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,220,60,57.64,20.25,73.37,75.45
Wet-Waste-Biomass-Opt::htc::0362,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2021)",htc,Lignin/cellulose,other_biomass,46.7,6.0,0.2,45.3,85.7,87.5,11.7,0.8,190,5,83.5,19.37,87.43,87.25
Wet-Waste-Biomass-Opt::htc::0363,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2021)",htc,Lignin/cellulose,other_biomass,46.7,6.0,0.2,45.3,85.7,87.5,11.7,0.8,225,5,66.9,19.72,71.31,71.05
Wet-Waste-Biomass-Opt::htc::0364,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Zhang et al., 2021)",htc,Lignin/cellulose,other_biomass,46.7,6.0,0.2,45.3,85.7,87.5,11.7,0.8,260,5,47.8,24.54,63.41,62.64
Wet-Waste-Biomass-Opt::htc::0365,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,180,120,80.0,18.63,80.14,80.4
Wet-Waste-Biomass-Opt::htc::0366,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,200,120,67.0,18.91,68.12,68.45
Wet-Waste-Biomass-Opt::htc::0367,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,220,120,61.0,19.43,63.73,64.01
Wet-Waste-Biomass-Opt::htc::0368,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,240,120,63.0,20.95,70.97,70.85
Wet-Waste-Biomass-Opt::htc::0369,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,260,120,59.0,21.17,67.16,67.22
Wet-Waste-Biomass-Opt::htc::0370,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,260,60,62.0,18.98,63.27,63.57
Wet-Waste-Biomass-Opt::htc::0371,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,260,240,53.0,22.16,63.15,63.32
Wet-Waste-Biomass-Opt::htc::0372,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,260,480,43.0,25.82,59.7,58.64
Wet-Waste-Biomass-Opt::htc::0373,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Cai et al., 2016)",htc,Lignin/cellulose,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,260,720,41.0,27.02,59.57,57.87
Wet-Waste-Biomass-Opt::htc::0374,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,180,30,62.02,23.3,72.76,69.88
Wet-Waste-Biomass-Opt::htc::0375,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,180,60,60.65,23.62,72.13,69.2
Wet-Waste-Biomass-Opt::htc::0376,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,180,100,59.69,24.17,72.64,69.22
Wet-Waste-Biomass-Opt::htc::0377,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,210,30,58.85,24.44,72.42,68.8
Wet-Waste-Biomass-Opt::htc::0378,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,210,60,57.36,24.91,71.94,67.97
Wet-Waste-Biomass-Opt::htc::0379,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,210,100,57.08,26.03,74.81,69.4
Wet-Waste-Biomass-Opt::htc::0380,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,240,30,51.21,27.44,70.75,64.72
Wet-Waste-Biomass-Opt::htc::0381,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,240,60,46.41,28.8,67.3,60.68
Wet-Waste-Biomass-Opt::htc::0382,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Yao and Ma, 2019)",htc,Lignin/cellulose,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,240,100,44.92,30.58,69.16,60.99
Wet-Waste-Biomass-Opt::htc::0383,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2019)",htc,Lignin/cellulose,other_biomass,47.0,5.76,0.11,46.96,88.9,76.58,16.04,0.16,200,240,70.0,23.92,90.17,87.87
Wet-Waste-Biomass-Opt::htc::0384,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Wilk et al., 2019)",htc,Lignin/cellulose,other_biomass,48.1,6.57,0.1,45.12,88.9,80.28,12.11,0.1,200,240,79.0,26.38,108.56,102.98
Wet-Waste-Biomass-Opt::htc::0385,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Merzari et al., 2018)",htc,Lignin/cellulose,other_biomass,48.27,6.12,1.47,42.05,90.0,77.9,20.02,2.08,180,180,54.2,19.57,54.84,54.72
Wet-Waste-Biomass-Opt::htc::0386,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Merzari et al., 2018)",htc,Lignin/cellulose,other_biomass,48.27,6.12,1.47,42.05,90.0,77.9,20.02,2.08,220,180,50.9,20.3,53.42,53.12
Wet-Waste-Biomass-Opt::htc::0387,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Merzari et al., 2018)",htc,Lignin/cellulose,other_biomass,48.27,6.12,1.47,42.05,90.0,77.9,20.02,2.08,250,180,34.8,21.82,39.26,38.75
Wet-Waste-Biomass-Opt::htc::0388,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,83.3,66.5,5.49,28.1,225,120,0.76,15.29,0.57,0.77
Wet-Waste-Biomass-Opt::htc::0389,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,92.3,66.5,5.49,28.1,225,120,0.68,15.48,0.62,0.73
Wet-Waste-Biomass-Opt::htc::0390,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,94.1,66.5,5.49,28.1,225,120,0.52,16.2,0.5,0.64
Wet-Waste-Biomass-Opt::htc::0391,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,96.8,66.5,5.49,28.1,225,120,0.43,16.25,0.41,0.54
Wet-Waste-Biomass-Opt::htc::0392,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,83.3,66.5,5.49,28.1,250,120,0.51,15.33,0.61,0.51
Wet-Waste-Biomass-Opt::htc::0393,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,92.3,66.5,5.49,28.1,250,120,0.41,16.75,0.5,0.53
Wet-Waste-Biomass-Opt::htc::0394,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,94.1,66.5,5.49,28.1,250,120,0.38,16.98,0.49,0.51
Wet-Waste-Biomass-Opt::htc::0395,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,96.8,66.5,5.49,28.1,250,120,0.32,17.49,0.39,0.45
Wet-Waste-Biomass-Opt::htc::0396,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,83.3,66.5,5.49,28.1,250,240,0.44,16.14,0.46,0.53
Wet-Waste-Biomass-Opt::htc::0397,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,92.3,66.5,5.49,28.1,250,240,0.39,16.4,0.47,0.49
Wet-Waste-Biomass-Opt::htc::0398,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,94.1,66.5,5.49,28.1,250,240,0.31,16.35,0.37,0.38
Wet-Waste-Biomass-Opt::htc::0399,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Atallah et al., 2021)",htc,Lignin/cellulose,other_biomass,30.8,4.2,1.27,32.51,96.8,66.5,5.49,28.1,250,240,0.27,20.73,0.41,0.48
Wet-Waste-Biomass-Opt::htc::0400,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,175,30,39.83,21.43,45.84,45.44
Wet-Waste-Biomass-Opt::htc::0401,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200,15,39.83,23.38,50.02,49.65
Wet-Waste-Biomass-Opt::htc::0402,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200,30,44.61,24.59,58.92,57.58
Wet-Waste-Biomass-Opt::htc::0403,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200,60,44.3,24.14,57.44,56.74
Wet-Waste-Biomass-Opt::htc::0404,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,200,120,49.85,25.22,67.52,66.15
Wet-Waste-Biomass-Opt::htc::0405,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,225,30,50.58,24.91,67.67,66.57
Wet-Waste-Biomass-Opt::htc::0406,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,250,30,44.63,26.86,64.38,62.51
Wet-Waste-Biomass-Opt::htc::0407,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,175,30,39.09,20.83,43.83,43.61
Wet-Waste-Biomass-Opt::htc::0408,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200,15,40.42,22.26,48.43,47.57
Wet-Waste-Biomass-Opt::htc::0409,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200,30,43.79,23.76,56.01,54.84
Wet-Waste-Biomass-Opt::htc::0410,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200,60,43.31,24.15,56.3,54.26
Wet-Waste-Biomass-Opt::htc::0411,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,200,120,42.44,25.25,57.68,55.75
Wet-Waste-Biomass-Opt::htc::0412,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,225,30,45.47,24.55,60.09,58.31
Wet-Waste-Biomass-Opt::htc::0413,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Akarsu et al., 2019)",htc,Food waste,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,250,30,34.46,27.0,50.08,47.81
Wet-Waste-Biomass-Opt::htc::0414,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,180,30,46.9,17.46,54.53,59.97
Wet-Waste-Biomass-Opt::htc::0415,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,180,60,45.65,17.26,52.47,57.58
Wet-Waste-Biomass-Opt::htc::0416,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,180,120,45.3,17.22,51.94,56.95
Wet-Waste-Biomass-Opt::htc::0417,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,200,30,45.95,17.87,54.68,60.49
Wet-Waste-Biomass-Opt::htc::0418,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,200,60,41.8,17.85,49.68,54.96
Wet-Waste-Biomass-Opt::htc::0419,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,200,120,39.7,17.82,47.11,52.2
Wet-Waste-Biomass-Opt::htc::0420,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,220,30,36.1,17.53,42.14,46.46
Wet-Waste-Biomass-Opt::htc::0421,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,220,60,34.65,18.72,43.19,48.1
Wet-Waste-Biomass-Opt::htc::0422,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Patel et al., 2021)",htc,Lignin/cellulose,other_biomass,33.76,4.19,2.33,34.75,90.0,63.29,12.44,24.28,220,120,30.5,19.22,39.03,43.81
Wet-Waste-Biomass-Opt::htc::0423,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2021)",htc,Lignin/cellulose,other_biomass,45.79,5.01,0.33,45.38,90.0,72.16,24.64,3.19,150,30,72.45,19.59,78.69,78.75
Wet-Waste-Biomass-Opt::htc::0424,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2021)",htc,Lignin/cellulose,other_biomass,45.79,5.01,0.33,45.38,90.0,72.16,24.64,3.19,180,30,61.13,20.05,67.95,68.14
Wet-Waste-Biomass-Opt::htc::0425,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2021)",htc,Lignin/cellulose,other_biomass,45.79,5.01,0.33,45.38,90.0,72.16,24.64,3.19,210,30,55.52,22.55,69.41,69.51
Wet-Waste-Biomass-Opt::htc::0426,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2021)",htc,Lignin/cellulose,other_biomass,45.79,5.01,0.33,45.38,90.0,72.16,24.64,3.19,240,30,49.79,24.57,67.83,68.01
Wet-Waste-Biomass-Opt::htc::0427,observed_htc_direct_ml,observed_literature,validation,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2021)",htc,Lignin/cellulose,other_biomass,45.79,5.01,0.33,45.38,90.0,72.16,24.64,3.19,270,30,44.28,26.55,65.18,64.84
Wet-Waste-Biomass-Opt::htc::0428,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2021)",htc,Lignin/cellulose,other_biomass,45.79,5.01,0.33,45.38,90.0,72.16,24.64,3.19,300,30,41.88,27.63,64.15,63.61
Wet-Waste-Biomass-Opt::htc::0429,observed_htc_direct_ml,observed_literature,train,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,180,60,63.06,20.76,71.24,70.66
Wet-Waste-Biomass-Opt::htc::0430,observed_htc_direct_ml,observed_literature,test,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,"(Chen et al., 2018)",htc,Food waste,food_waste,46.2,6.56,0.22,41.95,83.3,81.39,13.53,5.07,200,60,63.79,21.68,75.26,74.55
