sample_id,source_repo,source_file,source_dataset_kind,feedstock_name,blending_case,reference_label,pathway,feedstock_group,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,blend_manure_ratio,blend_wet_waste_ratio,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Wet-Waste-Biomass-Opt::htc::0315,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.6,5.62,0.12,43.49,90.9,82.54,17.29,0.17,,200,240,,,,73.0,24.73,90.3,87.43
Wet-Waste-Biomass-Opt::htc::0316,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.6,5.62,0.12,43.49,88.9,82.54,17.29,0.17,,200,240,,,,70.0,25.11,87.92,84.9
Wet-Waste-Biomass-Opt::htc::0317,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.6,5.62,0.12,43.49,83.3,82.54,17.29,0.17,,200,240,,,,70.0,25.12,87.95,85.16
Wet-Waste-Biomass-Opt::htc::0318,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.6,5.62,0.12,43.49,90.9,82.54,17.29,0.17,,180,240,,,,75.0,23.43,87.89,85.52
Wet-Waste-Biomass-Opt::htc::0319,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.6,5.62,0.12,43.49,90.9,82.54,17.29,0.17,,220,240,,,,58.0,27.7,80.36,76.45
Wet-Waste-Biomass-Opt::htc::0320,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,,200,30,,,,57.22,25.19,76.11,74.86
Wet-Waste-Biomass-Opt::htc::0321,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,,250,30,,,,45.31,27.41,65.58,63.67
Wet-Waste-Biomass-Opt::htc::0322,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,,300,30,,,,40.63,30.52,65.47,62.3
Wet-Waste-Biomass-Opt::htc::0323,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,,350,30,,,,35.76,29.74,56.15,54.95
Wet-Waste-Biomass-Opt::htc::0324,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,47.75,5.61,0.9,37.41,90.9,80.9,11.0,8.1,,375,30,,,,35.54,31.97,59.99,58.2
Wet-Waste-Biomass-Opt::htc::0325,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,,200,30,,,,65.67,25.37,88.72,85.46
Wet-Waste-Biomass-Opt::htc::0326,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,,250,30,,,,46.3,25.36,62.52,61.42
Wet-Waste-Biomass-Opt::htc::0327,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,,300,30,,,,40.61,29.45,63.68,59.56
Wet-Waste-Biomass-Opt::htc::0328,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,,350,30,,,,30.86,30.28,49.76,46.33
Wet-Waste-Biomass-Opt::htc::0329,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.96,6.22,1.23,34.32,90.9,79.2,10.3,10.5,,375,30,,,,28.33,29.62,44.68,43.55
Wet-Waste-Biomass-Opt::htc::0330,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,,175,30,,,,88.37,20.52,90.3,90.18
Wet-Waste-Biomass-Opt::htc::0331,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,,200,10,,,,82.5,20.54,84.39,83.98
Wet-Waste-Biomass-Opt::htc::0332,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,,200,30,,,,78.41,21.05,82.19,81.9
Wet-Waste-Biomass-Opt::htc::0333,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,,200,60,,,,73.23,21.44,78.19,78.15
Wet-Waste-Biomass-Opt::htc::0334,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,50.31,6.24,0.07,43.15,83.3,86.5,13.27,0.23,,225,30,,,,69.81,22.96,79.82,79.08
Wet-Waste-Biomass-Opt::htc::0335,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,,175,30,,,,79.44,19.74,80.36,80.22
Wet-Waste-Biomass-Opt::htc::0336,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,,200,10,,,,66.31,19.75,67.11,67.22
Wet-Waste-Biomass-Opt::htc::0337,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,,200,30,,,,64.66,20.48,67.86,67.71
Wet-Waste-Biomass-Opt::htc::0338,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,,200,60,,,,62.97,20.43,65.93,66.06
Wet-Waste-Biomass-Opt::htc::0339,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.94,6.35,0.11,44.32,83.3,89.46,10.26,0.28,,225,30,,,,58.29,22.92,68.46,67.79
Wet-Waste-Biomass-Opt::htc::0340,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,180,30,,,,83.35,17.2,85.31,85.32
Wet-Waste-Biomass-Opt::htc::0341,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,190,30,,,,79.29,18.07,85.26,85.66
Wet-Waste-Biomass-Opt::htc::0342,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,200,30,,,,72.4,18.62,80.22,80.62
Wet-Waste-Biomass-Opt::htc::0343,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,210,30,,,,68.75,18.9,77.32,77.85
Wet-Waste-Biomass-Opt::htc::0344,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,220,30,,,,64.9,19.44,75.08,75.64
Wet-Waste-Biomass-Opt::htc::0345,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,230,30,,,,56.78,19.59,66.19,66.71
Wet-Waste-Biomass-Opt::htc::0346,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,240,30,,,,53.04,20.5,64.7,65.33
Wet-Waste-Biomass-Opt::htc::0347,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,88.89,76.6,20.5,2.9,,250,30,,,,44.61,22.95,60.92,61.17
Wet-Waste-Biomass-Opt::htc::0348,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,180,30,,,,89.95,18.53,99.18,99.52
Wet-Waste-Biomass-Opt::htc::0349,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,190,30,,,,82.03,19.11,93.28,93.47
Wet-Waste-Biomass-Opt::htc::0350,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,200,30,,,,74.12,19.47,85.88,85.86
Wet-Waste-Biomass-Opt::htc::0351,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,210,30,,,,71.07,19.46,82.3,82.66
Wet-Waste-Biomass-Opt::htc::0352,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,220,30,,,,63.56,19.66,74.36,74.53
Wet-Waste-Biomass-Opt::htc::0353,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,230,30,,,,63.77,19.92,75.59,75.98
Wet-Waste-Biomass-Opt::htc::0354,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,240,30,,,,54.84,21.06,68.73,68.84
Wet-Waste-Biomass-Opt::htc::0355,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,42.3,5.6,0.2,36.4,94.1,76.6,20.5,2.9,,250,30,,,,47.84,22.51,64.08,63.9
Wet-Waste-Biomass-Opt::htc::0356,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,,180,30,,,,80.73,18.86,95.71,96.54
Wet-Waste-Biomass-Opt::htc::0357,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,,200,30,,,,73.13,19.6,90.1,90.71
Wet-Waste-Biomass-Opt::htc::0358,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,,220,30,,,,60.5,20.43,77.7,78.73
Wet-Waste-Biomass-Opt::htc::0359,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,,180,60,,,,79.28,19.16,95.49,95.8
Wet-Waste-Biomass-Opt::htc::0360,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,,200,60,,,,66.41,19.59,81.78,84.03
Wet-Waste-Biomass-Opt::htc::0361,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,41.81,5.73,0.84,45.71,50.0,78.7,15.3,5.9,,220,60,,,,57.64,20.25,73.37,75.45
Wet-Waste-Biomass-Opt::htc::0362,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.7,6.0,0.2,45.3,85.7,87.5,11.7,0.8,,190,5,,,,83.5,19.37,87.43,87.25
Wet-Waste-Biomass-Opt::htc::0363,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.7,6.0,0.2,45.3,85.7,87.5,11.7,0.8,,225,5,,,,66.9,19.72,71.31,71.05
Wet-Waste-Biomass-Opt::htc::0364,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.7,6.0,0.2,45.3,85.7,87.5,11.7,0.8,,260,5,,,,47.8,24.54,63.41,62.64
Wet-Waste-Biomass-Opt::htc::0365,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,180,120,,,,80.0,18.63,80.14,80.4
Wet-Waste-Biomass-Opt::htc::0366,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,200,120,,,,67.0,18.91,68.12,68.45
Wet-Waste-Biomass-Opt::htc::0367,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,220,120,,,,61.0,19.43,63.73,64.01
Wet-Waste-Biomass-Opt::htc::0368,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,240,120,,,,63.0,20.95,70.97,70.85
Wet-Waste-Biomass-Opt::htc::0369,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,260,120,,,,59.0,21.17,67.16,67.22
Wet-Waste-Biomass-Opt::htc::0370,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,260,60,,,,62.0,18.98,63.27,63.57
Wet-Waste-Biomass-Opt::htc::0371,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,260,240,,,,53.0,22.16,63.15,63.32
Wet-Waste-Biomass-Opt::htc::0372,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,260,480,,,,43.0,25.82,59.7,58.64
Wet-Waste-Biomass-Opt::htc::0373,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,46.22,6.06,2.37,41.51,90.9,80.46,16.27,3.27,,260,720,,,,41.0,27.02,59.57,57.87
Wet-Waste-Biomass-Opt::htc::0374,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,180,30,,,,62.02,23.3,72.76,69.88
Wet-Waste-Biomass-Opt::htc::0375,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,180,60,,,,60.65,23.62,72.13,69.2
Wet-Waste-Biomass-Opt::htc::0376,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,180,100,,,,59.69,24.17,72.64,69.22
Wet-Waste-Biomass-Opt::htc::0377,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,210,30,,,,58.85,24.44,72.42,68.8
Wet-Waste-Biomass-Opt::htc::0378,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,210,60,,,,57.36,24.91,71.94,67.97
Wet-Waste-Biomass-Opt::htc::0379,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,210,100,,,,57.08,26.03,74.81,69.4
Wet-Waste-Biomass-Opt::htc::0380,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,240,30,,,,51.21,27.44,70.75,64.72
Wet-Waste-Biomass-Opt::htc::0381,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,240,60,,,,46.41,28.8,67.3,60.68
Wet-Waste-Biomass-Opt::htc::0382,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.99,7.26,0.66,36.06,94.9,77.2,15.78,7.02,,240,100,,,,44.92,30.58,69.16,60.99
Wet-Waste-Biomass-Opt::htc::0383,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,47.0,5.76,0.11,46.96,88.9,76.58,16.04,0.16,,200,240,,,,70.0,23.92,90.17,87.87
Wet-Waste-Biomass-Opt::htc::0384,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.1,6.57,0.1,45.12,88.9,80.28,12.11,0.1,,200,240,,,,79.0,26.38,108.56,102.98
Wet-Waste-Biomass-Opt::htc::0385,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.27,6.12,1.47,42.05,90.0,77.9,20.02,2.08,,180,180,,,,54.2,19.57,54.84,54.72
Wet-Waste-Biomass-Opt::htc::0386,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.27,6.12,1.47,42.05,90.0,77.9,20.02,2.08,,220,180,,,,50.9,20.3,53.42,53.12
Wet-Waste-Biomass-Opt::htc::0387,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,48.27,6.12,1.47,42.05,90.0,77.9,20.02,2.08,,250,180,,,,34.8,21.82,39.26,38.75
Wet-Waste-Biomass-Opt::htc::0388,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,83.3,66.5,5.49,28.1,,225,120,,,,0.76,15.29,0.57,0.77
Wet-Waste-Biomass-Opt::htc::0389,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,92.3,66.5,5.49,28.1,,225,120,,,,0.68,15.48,0.62,0.73
Wet-Waste-Biomass-Opt::htc::0390,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,94.1,66.5,5.49,28.1,,225,120,,,,0.52,16.2,0.5,0.64
Wet-Waste-Biomass-Opt::htc::0391,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,96.8,66.5,5.49,28.1,,225,120,,,,0.43,16.25,0.41,0.54
Wet-Waste-Biomass-Opt::htc::0392,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,83.3,66.5,5.49,28.1,,250,120,,,,0.51,15.33,0.61,0.51
Wet-Waste-Biomass-Opt::htc::0393,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,92.3,66.5,5.49,28.1,,250,120,,,,0.41,16.75,0.5,0.53
Wet-Waste-Biomass-Opt::htc::0394,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,94.1,66.5,5.49,28.1,,250,120,,,,0.38,16.98,0.49,0.51
Wet-Waste-Biomass-Opt::htc::0395,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,96.8,66.5,5.49,28.1,,250,120,,,,0.32,17.49,0.39,0.45
Wet-Waste-Biomass-Opt::htc::0396,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,83.3,66.5,5.49,28.1,,250,240,,,,0.44,16.14,0.46,0.53
Wet-Waste-Biomass-Opt::htc::0397,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,92.3,66.5,5.49,28.1,,250,240,,,,0.39,16.4,0.47,0.49
Wet-Waste-Biomass-Opt::htc::0398,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,94.1,66.5,5.49,28.1,,250,240,,,,0.31,16.35,0.37,0.38
Wet-Waste-Biomass-Opt::htc::0399,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Lignin/cellulose,single_source_reference,,htc,other_biomass,30.8,4.2,1.27,32.51,96.8,66.5,5.49,28.1,,250,240,,,,0.27,20.73,0.41,0.48
Wet-Waste-Biomass-Opt::htc::0400,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,,175,30,,,,39.83,21.43,45.84,45.44
Wet-Waste-Biomass-Opt::htc::0401,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,,200,15,,,,39.83,23.38,50.02,49.65
Wet-Waste-Biomass-Opt::htc::0402,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,,200,30,,,,44.61,24.59,58.92,57.58
Wet-Waste-Biomass-Opt::htc::0403,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,,200,60,,,,44.3,24.14,57.44,56.74
Wet-Waste-Biomass-Opt::htc::0404,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,,200,120,,,,49.85,25.22,67.52,66.15
Wet-Waste-Biomass-Opt::htc::0405,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,,225,30,,,,50.58,24.91,67.67,66.57
Wet-Waste-Biomass-Opt::htc::0406,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,46.7,5.15,2.15,37.76,91.1,61.6,30.3,8.1,,250,30,,,,44.63,26.86,64.38,62.51
Wet-Waste-Biomass-Opt::htc::0407,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,,175,30,,,,39.09,20.83,43.83,43.61
Wet-Waste-Biomass-Opt::htc::0408,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,,200,15,,,,40.42,22.26,48.43,47.57
Wet-Waste-Biomass-Opt::htc::0409,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,,200,30,,,,43.79,23.76,56.01,54.84
Wet-Waste-Biomass-Opt::htc::0410,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,,200,60,,,,43.31,24.15,56.3,54.26
Wet-Waste-Biomass-Opt::htc::0411,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,,200,120,,,,42.44,25.25,57.68,55.75
Wet-Waste-Biomass-Opt::htc::0412,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,,225,30,,,,45.47,24.55,60.09,58.31
Wet-Waste-Biomass-Opt::htc::0413,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,Food waste,single_source_reference,,htc,food_waste,45.95,6.45,2.68,36.56,89.5,69.6,22.3,8.0,,250,30,,,,34.46,27.0,50.08,47.81
